	prediction key	run number	Accuracy	Dataset Size	Model	Inter-Aspect	CWR	Position	Dataset	Split	Reduced Error Split	NT	Subset By
1175	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	61.904761904761905	21	TDLSTM	False	False	False	Laptop	Val	TSSR	High	High
1176	predicted_target_sentiment_AE_GloVe_None_None	0	75.78947368421053	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1177	predicted_target_sentiment_AE_GloVe_None_None	1	76.14035087719299	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1178	predicted_target_sentiment_AE_GloVe_None_None	2	78.24561403508771	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1179	predicted_target_sentiment_AE_GloVe_None_None	3	78.59649122807018	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1180	predicted_target_sentiment_AE_GloVe_None_None	4	76.14035087719299	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1181	predicted_target_sentiment_AE_GloVe_None_None	5	76.49122807017544	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1182	predicted_target_sentiment_AE_GloVe_None_None	6	75.43859649122807	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1183	predicted_target_sentiment_AE_GloVe_None_None	7	76.84210526315789	285	AE	False	False	False	Restaurant	Test	DS	1	DS1
1184	predicted_target_sentiment_AE_GloVe_None_None	0	85.66666666666667	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1185	predicted_target_sentiment_AE_GloVe_None_None	1	84.66666666666667	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1186	predicted_target_sentiment_AE_GloVe_None_None	2	84.66666666666667	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1187	predicted_target_sentiment_AE_GloVe_None_None	3	86.33333333333333	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1188	predicted_target_sentiment_AE_GloVe_None_None	4	85.66666666666667	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1189	predicted_target_sentiment_AE_GloVe_None_None	5	87.33333333333333	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1190	predicted_target_sentiment_AE_GloVe_None_None	6	85.0	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1191	predicted_target_sentiment_AE_GloVe_None_None	7	85.66666666666667	300	AE	False	False	False	Restaurant	Test	DS	Low	DS1
1192	predicted_target_sentiment_AE_GloVe_None_None	0	86.49789029535864	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1193	predicted_target_sentiment_AE_GloVe_None_None	1	86.91983122362869	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1194	predicted_target_sentiment_AE_GloVe_None_None	2	87.76371308016878	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1195	predicted_target_sentiment_AE_GloVe_None_None	3	87.34177215189874	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1196	predicted_target_sentiment_AE_GloVe_None_None	4	85.23206751054853	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1197	predicted_target_sentiment_AE_GloVe_None_None	5	88.18565400843882	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1198	predicted_target_sentiment_AE_GloVe_None_None	6	88.18565400843882	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1199	predicted_target_sentiment_AE_GloVe_None_None	7	87.34177215189874	237	AE	False	False	False	Restaurant	Test	DS	Med	DS1
1200	predicted_target_sentiment_AE_GloVe_None_None	0	72.85714285714285	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1201	predicted_target_sentiment_AE_GloVe_None_None	1	71.42857142857143	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1202	predicted_target_sentiment_AE_GloVe_None_None	2	70.0	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1203	predicted_target_sentiment_AE_GloVe_None_None	3	74.28571428571429	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1204	predicted_target_sentiment_AE_GloVe_None_None	4	68.57142857142857	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1205	predicted_target_sentiment_AE_GloVe_None_None	5	68.57142857142857	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1206	predicted_target_sentiment_AE_GloVe_None_None	6	71.42857142857143	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1207	predicted_target_sentiment_AE_GloVe_None_None	7	71.42857142857143	70	AE	False	False	False	Restaurant	Test	DS	High	DS1
1208	predicted_target_sentiment_CNN_GloVe_None_None	0	77.54385964912281	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1209	predicted_target_sentiment_CNN_GloVe_None_None	1	74.3859649122807	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1210	predicted_target_sentiment_CNN_GloVe_None_None	2	77.54385964912281	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1211	predicted_target_sentiment_CNN_GloVe_None_None	3	76.14035087719299	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1212	predicted_target_sentiment_CNN_GloVe_None_None	4	75.43859649122807	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1213	predicted_target_sentiment_CNN_GloVe_None_None	5	76.14035087719299	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1214	predicted_target_sentiment_CNN_GloVe_None_None	6	76.49122807017544	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1215	predicted_target_sentiment_CNN_GloVe_None_None	7	77.89473684210526	285	CNN	False	False	False	Restaurant	Test	DS	1	DS1
1216	predicted_target_sentiment_CNN_GloVe_None_None	0	84.0	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1217	predicted_target_sentiment_CNN_GloVe_None_None	1	86.0	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1218	predicted_target_sentiment_CNN_GloVe_None_None	2	86.66666666666667	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1219	predicted_target_sentiment_CNN_GloVe_None_None	3	85.33333333333334	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1220	predicted_target_sentiment_CNN_GloVe_None_None	4	87.33333333333333	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1221	predicted_target_sentiment_CNN_GloVe_None_None	5	85.33333333333334	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1222	predicted_target_sentiment_CNN_GloVe_None_None	6	84.66666666666667	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1223	predicted_target_sentiment_CNN_GloVe_None_None	7	85.33333333333334	300	CNN	False	False	False	Restaurant	Test	DS	Low	DS1
1224	predicted_target_sentiment_CNN_GloVe_None_None	0	87.76371308016878	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1225	predicted_target_sentiment_CNN_GloVe_None_None	1	87.76371308016878	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1226	predicted_target_sentiment_CNN_GloVe_None_None	2	86.49789029535864	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1227	predicted_target_sentiment_CNN_GloVe_None_None	3	87.76371308016878	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1228	predicted_target_sentiment_CNN_GloVe_None_None	4	87.76371308016878	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1229	predicted_target_sentiment_CNN_GloVe_None_None	5	86.49789029535864	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1230	predicted_target_sentiment_CNN_GloVe_None_None	6	87.76371308016878	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1231	predicted_target_sentiment_CNN_GloVe_None_None	7	89.0295358649789	237	CNN	False	False	False	Restaurant	Test	DS	Med	DS1
1232	predicted_target_sentiment_CNN_GloVe_None_None	0	77.14285714285715	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1233	predicted_target_sentiment_CNN_GloVe_None_None	1	77.14285714285715	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1234	predicted_target_sentiment_CNN_GloVe_None_None	2	70.0	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1235	predicted_target_sentiment_CNN_GloVe_None_None	3	77.14285714285715	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1236	predicted_target_sentiment_CNN_GloVe_None_None	4	77.14285714285715	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1237	predicted_target_sentiment_CNN_GloVe_None_None	5	70.0	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1238	predicted_target_sentiment_CNN_GloVe_None_None	6	70.0	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1239	predicted_target_sentiment_CNN_GloVe_None_None	7	77.14285714285715	70	CNN	False	False	False	Restaurant	Test	DS	High	DS1
1240	predicted_target_sentiment_IAN_GloVe_None_None	0	76.49122807017544	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1241	predicted_target_sentiment_IAN_GloVe_None_None	1	73.68421052631578	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1242	predicted_target_sentiment_IAN_GloVe_None_None	2	78.59649122807018	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1243	predicted_target_sentiment_IAN_GloVe_None_None	3	77.19298245614034	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1244	predicted_target_sentiment_IAN_GloVe_None_None	4	74.3859649122807	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1245	predicted_target_sentiment_IAN_GloVe_None_None	5	73.68421052631578	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1246	predicted_target_sentiment_IAN_GloVe_None_None	6	80.0	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1247	predicted_target_sentiment_IAN_GloVe_None_None	7	79.2982456140351	285	IAN	False	False	False	Restaurant	Test	DS	1	DS1
1248	predicted_target_sentiment_IAN_GloVe_None_None	0	86.66666666666667	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1249	predicted_target_sentiment_IAN_GloVe_None_None	1	84.33333333333334	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1250	predicted_target_sentiment_IAN_GloVe_None_None	2	87.0	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1251	predicted_target_sentiment_IAN_GloVe_None_None	3	88.0	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1252	predicted_target_sentiment_IAN_GloVe_None_None	4	85.0	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1253	predicted_target_sentiment_IAN_GloVe_None_None	5	85.0	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1254	predicted_target_sentiment_IAN_GloVe_None_None	6	87.66666666666667	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1255	predicted_target_sentiment_IAN_GloVe_None_None	7	86.33333333333333	300	IAN	False	False	False	Restaurant	Test	DS	Low	DS1
1256	predicted_target_sentiment_IAN_GloVe_None_None	0	87.34177215189874	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1257	predicted_target_sentiment_IAN_GloVe_None_None	1	85.65400843881856	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1258	predicted_target_sentiment_IAN_GloVe_None_None	2	88.60759493670885	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1259	predicted_target_sentiment_IAN_GloVe_None_None	3	88.60759493670885	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1260	predicted_target_sentiment_IAN_GloVe_None_None	4	86.07594936708861	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1261	predicted_target_sentiment_IAN_GloVe_None_None	5	86.49789029535864	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1262	predicted_target_sentiment_IAN_GloVe_None_None	6	87.76371308016878	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1263	predicted_target_sentiment_IAN_GloVe_None_None	7	86.91983122362869	237	IAN	False	False	False	Restaurant	Test	DS	Med	DS1
1264	predicted_target_sentiment_IAN_GloVe_None_None	0	74.28571428571429	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1265	predicted_target_sentiment_IAN_GloVe_None_None	1	70.0	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1266	predicted_target_sentiment_IAN_GloVe_None_None	2	70.0	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1267	predicted_target_sentiment_IAN_GloVe_None_None	3	74.28571428571429	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1268	predicted_target_sentiment_IAN_GloVe_None_None	4	70.0	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1269	predicted_target_sentiment_IAN_GloVe_None_None	5	70.0	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1270	predicted_target_sentiment_IAN_GloVe_None_None	6	71.42857142857143	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1271	predicted_target_sentiment_IAN_GloVe_None_None	7	74.28571428571429	70	IAN	False	False	False	Restaurant	Test	DS	High	DS1
1272	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	74.73684210526315	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1273	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	77.54385964912281	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1274	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	75.43859649122807	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1275	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	77.89473684210526	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1276	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	75.08771929824562	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1277	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	76.84210526315789	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1278	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	79.64912280701755	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1279	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	75.43859649122807	285	TDLSTM	False	False	False	Restaurant	Test	DS	1	DS1
1280	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	83.33333333333334	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1281	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	82.33333333333334	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1282	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	83.66666666666667	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1283	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	83.66666666666667	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1284	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	82.33333333333334	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1285	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	82.66666666666667	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1286	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	84.66666666666667	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1287	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	84.0	300	TDLSTM	False	False	False	Restaurant	Test	DS	Low	DS1
1288	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	86.49789029535864	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1289	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	84.81012658227847	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1290	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	83.54430379746836	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1291	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	84.81012658227847	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1292	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	84.38818565400844	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1293	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	84.38818565400844	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1294	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	86.07594936708861	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1295	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	83.96624472573839	237	TDLSTM	False	False	False	Restaurant	Test	DS	Med	DS1
1296	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	70.0	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1297	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	70.0	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1298	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	70.0	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1299	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	77.14285714285715	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1300	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	72.85714285714285	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1301	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	74.28571428571429	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1302	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	70.0	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1303	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	77.14285714285715	70	TDLSTM	False	False	False	Restaurant	Test	DS	High	DS1
1304	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Restaurant	Test	DS	1	DS2
1305	predicted_target_sentiment_AE_GloVe_None_None	0	50.0	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1306	predicted_target_sentiment_AE_GloVe_None_None	1	48.80952380952381	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1307	predicted_target_sentiment_AE_GloVe_None_None	2	52.38095238095239	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1308	predicted_target_sentiment_AE_GloVe_None_None	3	47.61904761904761	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1309	predicted_target_sentiment_AE_GloVe_None_None	4	48.80952380952381	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1310	predicted_target_sentiment_AE_GloVe_None_None	5	51.19047619047619	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1311	predicted_target_sentiment_AE_GloVe_None_None	6	51.19047619047619	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1312	predicted_target_sentiment_AE_GloVe_None_None	7	51.19047619047619	84	AE	False	False	False	Restaurant	Test	DS	Low	DS2
1313	predicted_target_sentiment_AE_GloVe_None_None	0	60.19417475728155	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1314	predicted_target_sentiment_AE_GloVe_None_None	1	52.42718446601942	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1315	predicted_target_sentiment_AE_GloVe_None_None	2	56.310679611650485	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1316	predicted_target_sentiment_AE_GloVe_None_None	3	60.19417475728155	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1317	predicted_target_sentiment_AE_GloVe_None_None	4	60.19417475728155	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1318	predicted_target_sentiment_AE_GloVe_None_None	5	59.22330097087378	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1319	predicted_target_sentiment_AE_GloVe_None_None	6	60.19417475728155	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1320	predicted_target_sentiment_AE_GloVe_None_None	7	55.33980582524271	103	AE	False	False	False	Restaurant	Test	DS	Med	DS2
1321	predicted_target_sentiment_AE_GloVe_None_None	0	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1322	predicted_target_sentiment_AE_GloVe_None_None	1	57.89473684210527	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1323	predicted_target_sentiment_AE_GloVe_None_None	2	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1324	predicted_target_sentiment_AE_GloVe_None_None	3	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1325	predicted_target_sentiment_AE_GloVe_None_None	4	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1326	predicted_target_sentiment_AE_GloVe_None_None	5	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1327	predicted_target_sentiment_AE_GloVe_None_None	6	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1328	predicted_target_sentiment_AE_GloVe_None_None	7	60.526315789473685	38	AE	False	False	False	Restaurant	Test	DS	High	DS2
1329	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Restaurant	Test	DS	1	DS2
1330	predicted_target_sentiment_CNN_GloVe_None_None	0	46.42857142857143	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1331	predicted_target_sentiment_CNN_GloVe_None_None	1	46.42857142857143	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1332	predicted_target_sentiment_CNN_GloVe_None_None	2	45.23809523809524	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1333	predicted_target_sentiment_CNN_GloVe_None_None	3	47.61904761904761	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1334	predicted_target_sentiment_CNN_GloVe_None_None	4	42.857142857142854	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1335	predicted_target_sentiment_CNN_GloVe_None_None	5	45.23809523809524	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1336	predicted_target_sentiment_CNN_GloVe_None_None	6	46.42857142857143	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1337	predicted_target_sentiment_CNN_GloVe_None_None	7	45.23809523809524	84	CNN	False	False	False	Restaurant	Test	DS	Low	DS2
1338	predicted_target_sentiment_CNN_GloVe_None_None	0	48.54368932038835	103	CNN	False	False	False	Restaurant	Test	DS	Med	DS2
1339	predicted_target_sentiment_CNN_GloVe_None_None	1	49.51456310679612	103	CNN	False	False	False	Restaurant	Test	DS	Med	DS2
1340	predicted_target_sentiment_CNN_GloVe_None_None	2	50.48543689320388	103	CNN	False	False	False	Restaurant	Test	DS	Med	DS2
